Date,Open,High,Low,Close,Volume,Adj Close,,,Ticker,spy
19/09/2006,132.119995,132.130005,131.070007,131.809998,92089100,106.45242,,,,
18/09/2006,131.789993,132.389999,131.649994,132.139999,64154100,106.718936,,,,
15/09/2006,132.309998,132.389999,131.679993,131.960007,76703100,106.573571,,,,
14/09/2006,131.960007,132.240005,131.75,132.229996,57805400,106.324009,,,,
13/09/2006,131.639999,132.449997,131.520004,132.220001,62898400,106.315972,,,,
12/09/2006,130.559998,131.839996,130.369995,131.690002,69875600,105.889809,,,,
11/09/2006,129.860001,130.690002,129.479996,130.410004,68496600,104.860582,,,,
08/09/2006,130.080002,130.460007,129.830002,130.279999,45096300,104.756047,,,,
07/09/2006,130.059998,130.570007,129.350006,129.910004,86269400,104.45854,,,,
06/09/2006,131.110001,131.160004,130.330002,130.509995,53795600,104.940983,,,,
05/09/2006,131.509995,131.850006,131.199997,131.669998,52348300,105.873724,,,,
01/09/2006,131.139999,131.580002,130.839996,131.419998,48794500,105.672703,,,,
31/08/2006,130.850006,130.990005,130.580002,130.639999,37510300,105.045518,,,,
30/08/2006,130.869995,131.039993,130.550003,130.660004,50052200,105.061603,,,,
29/08/2006,130.490005,130.830002,129.809998,130.580002,61817800,104.997275,,,,
28/08/2006,129.649994,130.820007,129.639999,130.429993,52681500,104.876655,,,,
25/08/2006,129.639999,130.25,129.550003,129.809998,41756000,104.378127,,,,
24/08/2006,129.990005,130.100006,129.399994,129.649994,57983000,104.249471,,,,
23/08/2006,130.179993,130.440002,129.190002,129.759995,66592100,104.33792,,,,
22/08/2006,129.990005,130.520004,129.679993,130.119995,60839900,104.627391,,,,
21/08/2006,130.179993,130.279999,129.800003,130.130005,42133600,104.63544,,,,
18/08/2006,130.190002,130.690002,129.589996,130.690002,58288400,105.085725,,,,
17/08/2006,129.580002,130.369995,129.490005,130.029999,70992800,104.555026,,,,
16/08/2006,129.320007,129.889999,129.039993,129.699997,71737600,104.289677,,,,
15/08/2006,128.25,128.869995,127.900002,128.630005,68143000,103.429314,,,,
14/08/2006,127.629997,128.160004,126.919998,127.110001,57839000,102.207103,,,,
11/08/2006,127.169998,127.199997,126.389999,127.010002,47482200,102.126696,,,,
10/08/2006,126.580002,127.5,126.279999,127.370003,69322300,102.416166,,,,
09/08/2006,128.179993,128.600006,126.610001,126.980003,78910600,102.102574,,,,
08/08/2006,128.089996,128.460007,126.949997,127.410004,90901300,102.448331,,,,
07/08/2006,127.900002,128.080002,127.400002,127.900002,45377300,102.84233,,,,
04/08/2006,129.080002,129.429993,127.480003,128.199997,96294200,103.083551,,,,
03/08/2006,127.339996,128.550003,127.150002,128.419998,63693800,103.260451,,,,
02/08/2006,127.580002,128.460007,127.550003,128.080002,64770900,102.987065,,,,
01/08/2006,127.339996,127.379997,126.599998,127.220001,65225600,102.295553,,,,
31/07/2006,127.660004,127.959999,127.449997,127.849998,49593100,102.802123,,,,
28/07/2006,127.040001,128.139999,126.860001,127.980003,82137000,102.906658,,,,
27/07/2006,127.379997,127.690002,126.199997,126.709999,87257100,101.885468,,,,
26/07/2006,126.589996,127.449997,126.18,126.830002,84525800,101.98196,,,,
25/07/2006,125.980003,127.300003,125.720001,126.660004,95480700,101.845268,,,,
24/07/2006,124.440002,126.32,124.440002,126.209999,92884000,101.483426,,,,
21/07/2006,125.150002,125.190002,123.82,123.949997,101560000,99.666195,,,,
20/07/2006,126.120003,126.300003,124.660004,124.830002,112259800,100.373793,,,,
19/07/2006,124.18,126.260002,123.720001,125.690002,133565300,101.065305,,,,
18/07/2006,123.709999,124.050003,122.389999,123.970001,122771000,99.68228,,,,
17/07/2006,123.519997,124.099998,123.150002,123.339996,81159000,99.175703,,,,
14/07/2006,124.129997,124.260002,122.830002,123.519997,103242500,99.320439,,,,
13/07/2006,125.449997,125.68,124,124,102405700,99.706402,,,,
12/07/2006,127.150002,127.400002,125.720001,126.050003,82561300,101.354776,,,,
11/07/2006,126.610001,127.410004,125.940002,127.410004,73640800,102.448331,,,,
10/07/2006,126.940002,127.43,126.410004,126.849998,60964100,101.998039,,,,
07/07/2006,127.190002,127.559998,126.290001,126.610001,81626500,101.805061,,,,
06/07/2006,127.199997,127.849998,127.080002,127.440002,50100300,102.472452,,,,
05/07/2006,127.290001,127.449997,126.519997,127.07,69653400,102.174939,,,,
03/07/2006,127.43,128.009995,127.309998,127.800003,23914000,102.761923,,,,
30/06/2006,127.540001,127.660004,126.959999,127.279999,54227800,102.343796,,,,
29/06/2006,125.199997,127.349998,125.169998,127.269997,110634800,102.335753,,,,
28/06/2006,124.190002,124.769997,123.650002,124.75,62368100,100.309464,,,,
27/06/2006,125.010002,125.290001,123.769997,123.910004,69780200,99.634037,,,,
26/06/2006,124.540001,125.059998,124.25,124.989998,37899600,100.502443,,,,
23/06/2006,124.330002,125.300003,124.029999,124.440002,54107000,100.0602,,,,
22/06/2006,124.949997,125.059998,124.040001,124.459999,74566100,100.076279,,,,
21/06/2006,124,125.699997,123.959999,125.010002,75008200,100.518528,,,,
20/06/2006,124.010002,124.809998,123.720001,124.089996,65494700,99.778766,,,,
19/06/2006,125.400002,125.480003,123.550003,123.669998,95804400,99.441052,,,,
16/06/2006,125.290001,125.559998,124.459999,124.650002,94253500,100.229057,,,,
15/06/2006,123.949997,126.360001,123.860001,126.120003,134057000,100.964795,,,,
14/06/2006,122.839996,123.629997,122.339996,123.5,163566400,98.867364,,,,
13/06/2006,123.739998,124.839996,122.550003,122.550003,185688800,98.106848,,,,
12/06/2006,125.879997,125.93,123.82,123.989998,95815900,99.259629,,,,
09/06/2006,126.360001,126.959999,125.290001,125.349998,94972200,100.348371,,,,
08/06/2006,125.580002,126.5,123.870003,125.75,204957200,100.668591,,,,
07/06/2006,126.910004,127.650002,125.790001,125.860001,108599400,100.756651,,,,
06/06/2006,127.209999,127.379997,125.760002,126.809998,130498600,101.517167,,,,
05/06/2006,128.850006,128.860001,126.769997,127.120003,86105100,101.76534,,,,
02/06/2006,129.25,129.429993,128.320007,129,91702600,103.270364,,,,
01/06/2006,127.379997,128.940002,127.269997,128.729996,73721700,103.054213,,,,
31/05/2006,126.620003,127.510002,126.199997,127.510002,86926200,102.077553,,,,
30/05/2006,127.970001,128,126.050003,126.099998,72419900,100.948781,,,,
26/05/2006,128.009995,128.380005,127.510002,128.380005,62989700,102.774029,,,,
25/05/2006,126.919998,127.730003,126.43,127.730003,78977900,102.253674,,,,
24/05/2006,125.68,126.889999,124.760002,126.169998,168405000,101.004818,,,,
23/05/2006,127.18,127.629997,125.169998,125.169998,92006500,100.204273,,,,
22/05/2006,126.279999,127.169998,125.5,126.129997,110852800,100.972796,,,,
19/05/2006,126.870003,127.489998,125.800003,127.099998,124309400,101.749326,,,,
18/05/2006,127.349998,127.75,126.110001,126.209999,87906300,101.036841,,,,
17/05/2006,128.669998,129.100006,126.769997,126.849998,144789500,101.54919,,,,
16/05/2006,129.759995,130,129.009995,129.309998,62137600,103.518531,,,,
15/05/2006,128.789993,129.740005,128.610001,129.5,84029300,103.670636,,,,
12/05/2006,130.360001,130.720001,129.190002,129.240005,91726500,103.462499,,,,
11/05/2006,132.509995,132.550003,130.520004,130.949997,80626900,104.831425,,,,
10/05/2006,132.410004,132.75,131.889999,132.550003,64378200,106.112302,,,,
09/05/2006,132.419998,132.770004,132.309998,132.619995,29864000,106.168334,,,,
08/05/2006,132.509995,132.770004,132.360001,132.360001,30016700,105.960197,,,,
05/05/2006,132.050003,132.800003,131.850006,132.520004,62588200,106.088287,,,,
04/05/2006,131.080002,131.619995,130.970001,131.360001,42921400,105.159651,,,,
03/05/2006,131.149994,131.320007,130.449997,130.889999,60821300,104.783394,,,,
02/05/2006,131.009995,131.460007,130.740005,131.380005,49063500,105.175666,,,,
01/05/2006,131.470001,131.800003,130.320007,130.399994,64990300,104.391122,,,,
28/04/2006,130.789993,131.75,130.710007,131.470001,55854400,105.247712,,,,
27/04/2006,129.899994,131.630005,129.589996,131.029999,124478600,104.89547,,,,
26/04/2006,130.5,131.139999,130.300003,130.399994,67262400,104.391122,,,,
25/04/2006,131.039993,131.119995,129.919998,130.369995,84359800,104.367107,,,,
24/04/2006,130.889999,131.070007,130.380005,130.910004,52546400,104.799408,,,,
21/04/2006,131.690002,131.789993,130.619995,131.149994,72342600,104.991531,,,,
20/04/2006,131,131.860001,130.600006,131.130005,86005500,104.975529,,,,
19/04/2006,130.75,131.070007,130.240005,130.949997,87269000,104.831425,,,,
18/04/2006,128.929993,130.940002,128.929993,130.699997,92531800,104.631288,,,,
17/04/2006,128.830002,129.309998,128.020004,128.660004,64167700,102.998181,,,,
13/04/2006,128.589996,129.25,128.309998,128.710007,51051800,103.038211,,,,
12/04/2006,128.770004,129.130005,128.610001,128.880005,43033700,103.174302,,,,
11/04/2006,129.850006,130.059998,128.25,128.639999,72799400,102.982167,,,,
10/04/2006,129.740005,130.080002,129.259995,129.740005,41496500,103.862772,,,,
07/04/2006,131.059998,131.399994,129.350006,129.539993,80180900,103.702653,,,,
06/04/2006,130.850006,131.210007,130.190002,130.869995,57906200,104.76738,,,,
05/04/2006,130.610001,131.279999,130.380005,131.009995,50607200,104.879456,,,,
04/04/2006,129.729996,130.729996,129.360001,130.559998,54809300,104.519213,,,,
03/04/2006,130.070007,130.869995,129.490005,129.729996,61624700,103.854758,,,,
31/03/2006,130.020004,130.240005,129.369995,129.830002,62925600,103.934818,,,,
30/03/2006,130.110001,130.979996,129.550003,129.800003,70571700,103.910802,,,,
29/03/2006,129.410004,130.5,129.289993,130.029999,61505700,104.094924,,,,
28/03/2006,129.929993,130.529999,129.050003,129.220001,82079900,103.446485,,,,
27/03/2006,130.029999,130.279999,129.740005,130.020004,32523000,104.086923,,,,
24/03/2006,129.990005,130.570007,129.740005,130.210007,43209200,104.239029,,,,
23/03/2006,130.259995,130.389999,129.660004,130.110001,46704200,104.15897,,,,
22/03/2006,129.509995,130.509995,129.449997,130.380005,51605700,104.37512,,,,
21/03/2006,130.369995,130.990005,129.449997,129.589996,87102700,103.742682,,,,
20/03/2006,130.639999,130.899994,130.210007,130.410004,45538500,104.399136,,,,
17/03/2006,130.679993,130.899994,130.380005,130.619995,47286800,104.567243,,,,
16/03/2006,131.009995,131.470001,130.839996,131.029999,65526400,104.479986,,,,
15/03/2006,130.149994,130.860001,129.850006,130.759995,53398900,104.264691,,,,
14/03/2006,128.710007,130.229996,128.610001,130.179993,69877300,103.802213,,,,
13/03/2006,128.839996,129.160004,128.529999,128.830002,45479100,102.725764,,,,
10/03/2006,127.709999,128.839996,127.440002,128.589996,60490800,102.53439,,,,
09/03/2006,128.279999,128.679993,127.379997,127.379997,56313600,101.569568,,,,
08/03/2006,127.699997,128.440002,127.18,128.240005,66692400,102.255316,,,,
07/03/2006,127.860001,128.059998,127.400002,127.970001,61780800,102.040022,,,,
06/03/2006,129.139999,129.179993,127.849998,128.169998,57478400,102.199494,,,,
03/03/2006,128.669998,130.070007,128.649994,128.759995,73402500,102.669942,,,,
02/03/2006,128.899994,129.419998,128.610001,129.360001,60642300,103.148372,,,,
01/03/2006,128.600006,129.490005,128.5,129.369995,48641600,103.156341,,,,
28/02/2006,129.199997,129.910004,128.130005,128.229996,74394800,102.247335,,,,
27/02/2006,129.399994,130.039993,129.279999,129.460007,35858600,103.228114,,,,
24/02/2006,129.110001,129.479996,128.759995,129.410004,36777400,103.188243,,,,
23/02/2006,129.270004,129.639999,128.279999,129.080002,43423200,102.925108,,,,
22/02/2006,128.770004,129.649994,128.649994,129.270004,42326700,103.076611,,,,
21/02/2006,129.110001,129.399994,128.289993,128.490005,46456300,102.45466,,,,
17/02/2006,129.050003,129.160004,128.580002,128.809998,40342600,102.709813,,,,
16/02/2006,128.339996,129.210007,128.179993,129.160004,61017900,102.988899,,,,
15/02/2006,127.68,128.320007,127.239998,128.199997,85471300,102.223414,,,,
14/02/2006,126.459999,128.029999,126.209999,127.75,90964400,101.864598,,,,
13/02/2006,126.599998,126.790001,125.949997,126.410004,52308700,100.796119,,,,
10/02/2006,126.43,127.129997,125.449997,126.639999,64508700,100.979512,,,,
09/02/2006,126.919998,127.599998,126.370003,126.410004,62023300,100.796119,,,,
08/02/2006,125.849998,128.100006,125.599998,126.620003,59422200,100.963567,,,,
07/02/2006,126.379997,126.660004,125.400002,125.480003,71208100,100.054561,,,,
06/02/2006,126.440002,126.800003,126.169998,126.599998,45511900,100.947616,,,,
03/02/2006,126.580002,128.389999,126.139999,126.269997,86040400,100.684481,,,,
02/02/2006,128.100006,128.139999,126.800003,126.900002,83626900,101.186831,,,,
01/02/2006,127.82,128.429993,127.720001,128.389999,63561000,102.374918,,,,
31/01/2006,128.320007,128.539993,127.489998,127.5,72937000,101.665255,,,,
30/01/2006,128.440002,128.809998,128.350006,128.440002,33709600,102.414789,,,,
27/01/2006,127.660004,128.660004,127.449997,128.539993,65771200,102.494519,,,,
26/01/2006,127.25,127.669998,126.760002,127.360001,71294000,101.553623,,,,
25/01/2006,127.040001,127.18,125.839996,126.660004,87747700,100.995463,,,,
24/01/2006,126.629997,127.150002,126.419998,126.550003,53008800,100.907751,,,,
23/01/2006,126.209999,126.82,126.129997,126.419998,67017400,100.804089,,,,
20/01/2006,128.279999,128.309998,125.970001,125.970001,114957800,100.445273,,,,
19/01/2006,128.130005,128.770004,127.809998,128.309998,81530400,102.311126,,,,
18/01/2006,127.580002,128.899994,127.160004,127.82,75067600,101.920414,,,,
17/01/2006,128.199997,128.419998,127.809998,128.330002,52066600,102.327077,,,,
13/01/2006,128.570007,128.899994,128.199997,128.679993,44856700,102.606151,,,,
12/01/2006,129.080002,129.279999,128.440002,128.800003,40509200,102.701844,,,,
11/01/2006,129.020004,129.440002,128.729996,129.309998,49598900,103.108501,,,,
10/01/2006,128.389999,128.979996,128.259995,128.899994,44960800,102.781574,,,,
09/01/2006,128.419998,129.059998,128.380005,128.770004,43527400,102.677924,,,,
06/01/2006,128.020004,128.580002,127.360001,128.440002,62885900,102.414789,,,,
05/01/2006,127.150002,127.589996,126.879997,127.379997,47307500,101.569568,,,,
04/01/2006,126.860001,127.489998,126.699997,127.300003,51899600,101.505782,,,,
03/01/2006,125.190002,127,124.389999,126.699997,73256700,101.027353,,,,
30/12/2005,124.800003,125.059998,124.360001,124.510002,44645600,99.281106,,,,
29/12/2005,125.720001,125.959999,125.059998,125.190002,32788900,99.823321,,,,
28/12/2005,125.739998,125.989998,125.5,125.75,30764300,100.269849,,,,
27/12/2005,126.959999,127.050003,125.379997,125.470001,44499500,100.046585,,,,
23/12/2005,126.779999,126.860001,126.419998,126.760002,27977300,101.075199,,,,
22/12/2005,126.309998,126.690002,126.080002,126.690002,32247900,101.019383,,,,
21/12/2005,126.220001,126.760002,125.800003,126.029999,51806900,100.493113,,,,
20/12/2005,125.860001,126.589996,125.480003,125.830002,46603200,100.333641,,,,
19/12/2005,126.730003,126.870003,125.690002,125.709999,48733000,100.237954,,,,
16/12/2005,127.279999,127.360001,126.360001,126.360001,46238300,100.756248,,,,
15/12/2005,127.839996,128,127.18,127.440002,55900300,101.081584,,,,
14/12/2005,127.190002,128.089996,127.139999,127.809998,64375000,101.375053,,,,
13/12/2005,126.419998,127.699997,126.290001,127.309998,88630900,100.978468,,,,
12/12/2005,126.709999,126.860001,125.959999,126.449997,48389900,100.296341,,,,
09/12/2005,126.160004,126.779999,125.82,126.330002,50744500,100.201164,,,,
08/12/2005,126.220001,126.82,125.480003,126,62608600,99.939417,,,,
07/12/2005,126.769997,126.870003,125.68,126.080002,66816500,100.002872,,,,
06/12/2005,127.050003,127.739998,126.629997,126.82,57935200,100.589816,,,,
05/12/2005,126.699997,126.730003,126.18,126.580002,59273400,100.399457,,,,
02/12/2005,126.769997,127.080002,126.5,126.849998,46699400,100.61361,,,,
01/12/2005,126.019997,127.029999,125.980003,126.690002,65468200,100.486706,,,,
30/11/2005,126.160004,126.519997,125.290001,125.410004,56007200,99.47145,,,,
29/11/2005,126.650002,126.980003,126.089996,126.089996,51738900,100.010799,,,,
28/11/2005,127.25,127.269997,126.040001,126.230003,54498500,100.121849,,,,
25/11/2005,126.980003,127.220001,126.809998,127.129997,15270000,100.835697,,,,
23/11/2005,126.25,127.410004,126.209999,127.029999,50854700,100.756381,,,,
22/11/2005,125.559998,126.519997,125.419998,126.300003,66438800,100.17737,,,,
21/11/2005,125.150002,125.910004,124.980003,125.760002,50021200,99.749058,,,,
18/11/2005,125.059998,125.279999,124.330002,125.129997,72437200,99.249357,,,,
17/11/2005,123.68,124.650002,123.139999,124.639999,55717500,98.860705,,,,
16/11/2005,123.370003,123.550003,122.980003,123.489998,51133000,97.948559,,,,
15/11/2005,123.550003,124.089996,122.860001,123.239998,69592500,97.750266,,,,
14/11/2005,123.790001,124.019997,123.379997,123.690002,45092200,98.107196,,,,
11/11/2005,123.349998,123.839996,122.43,123.760002,34867000,98.162718,,,,
10/11/2005,122.339996,123.519997,121.75,123.339996,79048100,97.829582,,,,
09/11/2005,122.080002,122.949997,121.860001,122.389999,57666800,97.076073,,,,
08/11/2005,121.93,122.419998,121.790001,122.230003,42152800,96.949169,,,,
07/11/2005,122.370003,122.620003,121.849998,122.230003,46765400,96.949169,,,,
04/11/2005,122.400002,122.459999,121.550003,122.110001,59156000,96.853986,,,,
03/11/2005,122.150002,122.660004,121.75,122.269997,84897600,96.98089,,,,
02/11/2005,120.169998,121.75,120.129997,121.75,74012300,96.568444,,,,
01/11/2005,120.580002,120.900002,120.220001,120.489998,66365100,95.569049,,,,
31/10/2005,120.290001,121.300003,120.129997,120.129997,77698900,95.283507,,,,
28/10/2005,118.43,119.949997,118.099998,119.800003,72322000,95.021765,,,,
27/10/2005,119.199997,119.370003,117.93,118.099998,66623100,93.673373,,,,
26/10/2005,119.510002,120.540001,119.190002,119.370003,80855800,94.680702,,,,
25/10/2005,119.720001,120.239998,118.940002,119.720001,76594500,94.95831,,,,
24/10/2005,118.440002,120.089996,118.410004,119.959999,71308400,95.14867,,,,
21/10/2005,118.290001,118.779999,117.510002,118.129997,96579500,93.697167,,,,
20/10/2005,119.489998,119.809998,117.300003,117.669998,131966700,93.33231,,,,
19/10/2005,117.5,119.800003,117.120003,119.779999,116563800,95.005899,,,,
18/10/2005,118.940002,118.959999,117.800003,117.82,74996900,93.451286,,,,
17/10/2005,118.800003,119.269997,118.449997,119.110001,68109300,94.474476,,,,
14/10/2005,118.120003,118.809998,117.559998,118.669998,88651000,94.12548,,,,
13/10/2005,117.459999,118.080002,116.879997,117.43,99052900,93.14195,,,,
12/10/2005,118.389999,119.129997,117.410004,117.5,100510400,93.197472,,,,
11/10/2005,118.989998,119.389999,118.32,118.43,75629800,93.93512,,,,
10/10/2005,119.68,119.709999,118.300003,118.599998,52677000,94.069958,,,,
07/10/2005,119.699997,120.050003,119.129997,119.610001,75661400,94.871061,,,,
06/10/2005,119.779999,120.260002,118.169998,119.199997,140941800,94.545859,,,,
05/10/2005,121.25,121.309998,119.57,119.629997,106052100,94.886922,,,,
04/10/2005,122.790001,123.029999,121.160004,121.220001,60776300,96.148065,,,,
03/10/2005,122.959999,123.339996,122.449997,122.599998,50994800,97.242638,,,,
30/09/2005,122.620003,123.040001,121.739998,123.040001,47824200,97.591634,,,,
29/09/2005,121.550003,122.860001,121.080002,122.660004,66607700,97.290232,,,,
28/09/2005,121.93,122.120003,121.199997,121.669998,58620500,96.504989,,,,
27/09/2005,121.519997,121.989998,121.019997,121.550003,66150800,96.409813,,,,
26/09/2005,122.019997,122.239998,121.080002,121.580002,70415400,96.433607,,,,
23/09/2005,121.239998,121.889999,120.900002,121.440002,59368100,96.322564,,,,
22/09/2005,120.949997,121.660004,120.440002,121.339996,84597200,96.243242,,,,
21/09/2005,121.790001,121.870003,120.779999,120.910004,94469100,95.902185,,,,
20/09/2005,123.199997,123.610001,121.870003,122.050003,84480300,96.806398,,,,
19/09/2005,123.470001,123.550003,122.639999,123.089996,53355300,97.631289,,,,
16/09/2005,123.300003,123.739998,122.870003,123.5,75424100,97.956492,,,,
15/09/2005,123.589996,123.650002,122.900002,123.150002,73156900,97.264846,,,,
14/09/2005,123.739998,123.919998,123.019997,123.209999,57694600,97.312233,,,,
13/09/2005,124.129997,124.419998,123.519997,123.660004,58427500,97.66765,,,,
12/09/2005,124.449997,124.669998,124.269997,124.349998,33017600,98.212613,,,,
09/09/2005,123.830002,124.739998,123.800003,124.599998,43093900,98.410065,,,,
08/09/2005,123.660004,124,123.309998,123.5,39068700,97.541278,,,,
07/09/2005,123.629997,124.129997,123.459999,123.910004,41749700,97.865102,,,,
06/09/2005,122.660004,123.800003,122.650002,123.699997,57251300,97.699237,,,,
02/09/2005,122.849998,122.879997,122.040001,122.269997,47653400,96.569811,,,,
01/09/2005,122.519997,123.150002,121.139999,122.489998,74578700,96.74357,,,,
31/08/2005,121.190002,122.660004,120.739998,122.580002,102945200,96.814656,,,,
30/08/2005,121.25,121.300003,120.389999,121.050003,74160200,95.606251,,,,
29/08/2005,120.410004,121.779999,120.379997,121.690002,56179200,96.111727,,,,
26/08/2005,121.480003,121.489998,120.68,120.760002,61956800,95.377206,,,,
25/08/2005,121.349998,121.669998,121.209999,121.589996,35631100,96.032742,,,,
24/08/2005,121.940002,122.730003,121.089996,121.150002,79104600,95.68523,,,,
23/08/2005,122.5,122.610001,121.150002,122.239998,55168600,96.546118,,,,
22/08/2005,122.580002,123.230003,121.879997,122.470001,69912000,96.727776,,,,
19/08/2005,122.629997,122.82,122.199997,122.470001,39842100,96.727776,,,,
18/08/2005,122.050003,122.559998,121.839996,122.190002,53388600,96.506631,,,,
17/08/2005,122.190002,122.870003,122.029999,122.199997,62275100,96.514525,,,,
16/08/2005,123.440002,123.519997,122.089996,122.209999,71942100,96.522425,,,,
15/08/2005,123.220001,123.870003,122.830002,123.82,36208500,97.794016,,,,
12/08/2005,123.57,123.690002,122.75,123.059998,54776900,97.19376,,,,
11/08/2005,123.269997,124.029999,123.010002,123.82,58570200,97.794016,,,,
10/08/2005,123.82,124.5,122.82,123.330002,72863700,97.407012,,,,
09/08/2005,123.059998,123.589996,122.870003,123.389999,47170000,97.454398,,,,
08/08/2005,123.150002,123.410004,122.379997,122.650002,47616000,96.869942,,,,
05/08/2005,123.449997,123.980003,122.669998,122.879997,53595500,97.051595,,,,
04/08/2005,124.230003,124.309998,123.57,123.720001,50855600,97.715036,,,,
03/08/2005,124.25,124.739998,124.120003,124.720001,36837200,98.504844,,,,
02/08/2005,123.870003,124.599998,123.739998,124.389999,45147400,98.244206,,,,
01/08/2005,123.830002,124.040001,123.449997,123.650002,40418200,97.65975,,,,
29/07/2005,124.410004,124.629997,123.5,123.739998,62358100,97.73083,,,,
28/07/2005,123.959999,124.639999,123.639999,124.57,47880700,98.386372,,,,
27/07/2005,123.5,123.889999,123.050003,123.790001,43181600,97.770323,,,,
26/07/2005,123.230003,123.529999,122.949997,123.339996,42758800,97.414905,,,,
25/07/2005,123.410004,123.949997,122.849998,123.190002,57301600,97.296439,,,,
22/07/2005,122.879997,123.559998,122.629997,123.540001,52607100,97.572871,,,,
21/07/2005,123.550003,123.610001,122.470001,122.720001,101110900,96.925228,,,,
20/07/2005,122.589996,123.730003,122.300003,123.440002,69477000,97.493891,,,,
19/07/2005,122.709999,123.110001,122.410004,123.019997,59165700,97.162167,,,,
18/07/2005,122.5,122.629997,122.050003,122.349998,56598400,96.632997,,,,
15/07/2005,122.790001,123.040001,122.360001,122.839996,56075900,97.020001,,,,
14/07/2005,122.980003,123.440002,122.489998,122.910004,63638800,97.075294,,,,
13/07/2005,122.269997,122.519997,121.989998,122.43,41182300,96.696183,,,,
12/07/2005,121.989998,122.629997,121.639999,122.260002,51871100,96.561917,,,,
11/07/2005,121.330002,122.099998,121.309998,121.940002,49688300,96.309179,,,,
08/07/2005,119.970001,121.32,119.720001,121.32,64491200,95.819496,,,,
07/07/2005,118.290001,119.949997,118.260002,119.949997,103268800,94.737457,,,,
06/07/2005,120.389999,120.650002,119.410004,119.480003,52363600,94.366252,,,,
05/07/2005,119.25,120.650002,119.190002,120.489998,51549000,95.163954,,,,
01/07/2005,119.449997,119.800003,119.209999,119.529999,49737500,94.405739,,,,
30/06/2005,120.220001,120.32,118.949997,119.18,62288800,94.129308,,,,
29/06/2005,120.370003,120.400002,119.760002,119.830002,42316500,94.642684,,,,
28/06/2005,119.400002,120.239998,119.370003,120.150002,41174200,94.895422,,,,
27/06/2005,118.970001,119.410004,118.75,119.150002,48183800,94.105614,,,,
24/06/2005,119.879997,120.010002,118.839996,118.980003,58572500,93.971348,,,,
23/06/2005,121.32,121.599998,119.830002,119.860001,62185600,94.666377,,,,
22/06/2005,121.68,121.940002,121.07,121.57,46310100,96.016948,,,,
21/06/2005,121.5,121.650002,121.029999,121.470001,39879800,95.937968,,,,
20/06/2005,121.080002,121.839996,120.940002,121.400002,41019400,95.882682,,,,
17/06/2005,121.540001,121.900002,121.220001,121.360001,51529400,95.851089,,,,
16/06/2005,121.059998,121.639999,120.919998,121.400002,46564500,95.497256,,,,
15/06/2005,121.160004,121.239998,120.230003,121.089996,53195600,95.253396,,,,
14/06/2005,120.449997,121.199997,120.379997,120.860001,33857100,95.072474,,,,
13/06/2005,119.940002,121.080002,119.809998,120.580002,49383200,94.852218,,,,
10/06/2005,120.559998,120.650002,119.599998,120.199997,36465300,94.553293,,,,
09/06/2005,119.739998,120.580002,119.440002,120.480003,56653300,94.773555,,,,
08/06/2005,120.43,120.589996,119.669998,119.910004,46881200,94.325175,,,,
07/06/2005,120.389999,121.25,120.010002,120.129997,66501300,94.498229,,,,
06/06/2005,119.949997,120.199997,119.550003,120.040001,36046400,94.427435,,,,
03/06/2005,120.550003,120.889999,119.730003,120.150002,60999400,94.513965,,,,
02/06/2005,120.230003,120.839996,120.099998,120.760002,39704500,94.993812,,,,
01/06/2005,119.519997,120.919998,119.449997,120.5,69611000,94.789285,,,,
31/05/2005,120.080002,120.169998,119.400002,119.480003,43377200,93.986922,,,,
27/05/2005,120.059998,120.25,119.800003,120.25,24596100,94.592627,,,,
26/05/2005,119.790001,120.209999,119.620003,120.050003,43256200,94.435303,,,,
25/05/2005,119.349998,119.870003,118.830002,119.410004,47608800,93.931858,,,,
24/05/2005,119.440002,119.830002,119.199997,119.5,50654100,94.002652,,,,
23/05/2005,119.209999,120.040001,119.190002,119.779999,51047900,94.222909,,,,
20/05/2005,119.339996,119.389999,118.739998,119.120003,46345500,93.703734,,,,
19/05/2005,119.019997,119.410004,118.699997,119.290001,61768100,93.83746,,,,
18/05/2005,118.089996,119.080002,118.010002,118.790001,77944900,93.444144,,,,
17/05/2005,116.410004,117.699997,116.160004,117.580002,61071800,92.492318,,,,
16/05/2005,115.699997,116.839996,115.660004,116.800003,49207000,91.878745,,,,
13/05/2005,116.300003,116.620003,114.800003,115.720001,85267000,91.02918,,,,
12/05/2005,117.32,117.589996,115.949997,115.949997,95086800,91.210103,,,,
11/05/2005,116.93,117.400002,115.849998,117.239998,91647400,92.22486,,,,
10/05/2005,117.360001,117.5,116.389999,116.599998,74613500,91.721415,,,,
09/05/2005,117.209999,118.080002,117.050003,117.82,43750500,92.681109,,,,
06/05/2005,117.93,117.989998,117.059998,117.089996,67415400,92.106864,,,,
05/05/2005,117.669998,118,116.739998,117.459999,96906700,92.39792,,,,
04/05/2005,116.650002,117.75,116.279999,117.5,81055700,92.429386,,,,
03/05/2005,116.07,116.849998,115.690002,116.599998,86000300,91.721415,,,,
02/05/2005,116.07,116.410004,115.519997,116.400002,56026400,91.564091,,,,
29/04/2005,115.07,115.870003,113.970001,115.75,103993800,91.052778,,,,
28/04/2005,115.269997,115.68,114.199997,114.199997,72481500,89.833495,,,,
27/04/2005,114.860001,116.07,114.440002,115.650002,84131900,90.974116,,,,
